;ADVANTEST CORP;AJINOMOTO CO;ALL NIPPON AIRWAYS Y50;ASAHI BANK;ASAHI BREWERIES;ASAHI CHEMICAL IND CO;ASAHI GLASS CO;BANK TOKYO-MITSUBISHI;BRIDGESTONE CORP;CANON INC;CASIO COMPUTER CO;CITIZEN WATCH CO;DAI NIPPON PRINTING CO;DAI-ICHI KANGYO BANK Y50;DAIWA SECURITIES GROUP;DENSO CORP;FANUC;FUJI BANK;FUJI PHOTO FILM CO;FUJITSU;HITACHI;HONDA MOTOR CO;INDUSTRIAL BANK OF JAPAN;ITO-YOKADO CO;JAPAN AIRCRAFT MFG CO;JUSCO CO;KANSAI ELECTRIC POWER CO;KAO CORP;KAWASAKI STEEL CORP;KIRIN BREWERY CO;KOMATSU;KYOCERA CORP;MARUI CO;MATSUSHITA ELECT IND'L;MATSUSHITA ELECTRIC WORKS Y50;MINOLTA Y50;MITSUBISHI CORP;MITSUBISHI ELECTRIC CORP;MITSUBISHI ESTATE CO;MITSUBISHI HEAVY IND;MITSUBISHI TRUST;MITSUI & CO;MITSUI FUDOSAN CO;MURATA MANUFACTURING CO;NEC CORP;NIKKO SECURITIES Y50;NINTENDO CO;NIPPON EXPRESS CO;NIPPON STEEL CORP;NIPPON TELEVISION NETWORK CORP Y500;NISSAN MOTOR CO;NOMURA SECURITIES CO;OJI PAPER CO;ORIX CORP;OSAKA GAS CO;RICOH Y50;ROHM CO;SAKURA BANK;SANKYO CO;SANWA BANK;SANYO ELECTRIC CO;SECOM CO;SEKISUI HOUSE;SEVEN-ELEVEN JAPAN NPV;SHARP CORP;SHIN-ETSU CHEMICAL CO;SHISEIDO CO;SONY CORP;SUMITOMO BANK;SUMITOMO CHEMICAL CO;SUMITOMO CORP;SUMITOMO ELECTRIC IND;TAISHO PHARMACEUTICAL CO;TAKEDA CHEMICAL IND;TDK CORP Y50;TOKAI BANK;TOKIO MARINE & FIRE;TOKYO ELECTRIC POWER CO;TOKYO ELECTRON;TOKYO GAS CO;TOPPAN PRINTING CO;TOSHIBA CORP;TOYOTA MOTOR CORP;YAMANOUCHI PHARM.;YAMATO TRANSPORT CO;YASUDA FIRE & MARINE INS Y50
2798582400000;380;1900,6;1869,1;716,6;1326,2;841,9;877;860,3;672,8;1062,4;1084,2;612,3;1135;1142,5;1156,5;1126,1;3801,2;938,9;1105,7;1189,3;902,8;510,8;1736,4;1948,9;109,2;472,1;1072,3;1506,9;988,5;805,2;324,1;1494;1157,1;593,5;589,3;861,1;360,6;877,8;608;531,4;1697,5;250,5;683,4;2312,3999;1181,9;832,7;2437,8999;862,5;825,7;3074,8999;469;976,2;573,3;411,6;1039,3;813,9;100;1115,8;1724,3;786,7;639,4;3550,3999;519,8;1922,6;1125;1528,4;401,3;256,8;1007,1;929,4;446;1011,8;1310,2;1668,8;1160,9;1275,3;640,2;1597,2;542,4;1644,7;1207,8;1206,7;1021,9;4486;874,2;549,9
2798668800000;375,1;1900,6;1846,9;710,7;1332,9;841,9;881,7;866,3;683,4;1048,1;1084,2;617,9;1135;1142,5;1167;1126,1;3740,7;948,1;1105,7;1175,7;897,3;510,8;1730,9;1939,3;109,2;469,5;1083,3;1506,9;1001,3;800,9;322,4;1483,4;1149,3;586,6;586,2;858,7;357,3;868,1;616,3;531,4;1685,6;247,4;689,6;2278,1001;1181,9;827,8;2429,2;855,9;834,5;3074,8999;469;964,9;561;407,8;1039,3;813,9;96,5;1115,8;1724,3;783,5;629,9;3550,3999;526;1922,6;1104,7;1520,1;403,6;253,4;1004,1;923,4;446;1033,5;1357;1650,6;1146,5;1264,3;640,2;1591,5;542,4;1673;1214,2;1195;1006,1;4582,3999;868,4;544,6
2798755200000;372,1;1894,1;1891,2;722,6;1312,9;833,6;886,4;860,3;683,4;1055,2;1099,5;642,3;1139,4;1142,5;1198,6;1137,6;3692,2;963,4;1093,2;1189,3;908,2;513,2;1758,1;1939,3;109,2;474,7;1076;1506,9;1046,5;800,9;319,7;1491,3;1153,2;586,6;583;902,8;354;889,3;627,3;552,8;1673,6;250,5;723,9;2278,2;1181,9;842,4;2417,6001;895,4;872,1;3102,2;469;981,8;556,9;414,1;1055,1;807,6;98,7;1156,3;1724,3;786,7;629,9;3538,7;522,9;1922,6;1094,6;1511,9;408,4;254,2;998;949,1;446;1011,8;1383,8;1632,3;1148,9;1264,3;633,3;1580,1;557,5;1701,4;1201,4;1253,5;1006,1;4518,1001;886;539,2
2798841600000;370,9;1907,1;1913,3;716,6;1312,9;841,9;891,1;872,4;672,8;1048,1;1099,5;639,6;1135;1142,5;1203,8;1120,3;3704,3;966,5;1096,4;1189,3;902,8;510,8;1758,1;1934,5;109,2;466,9;1068,7;1524,6;1049,4;805,2;327,7;1480,7;1141,5;584,4;586,2;914,7;360,6;882,6;632,8;560,3;1685,6;252,6;739,5;2278,2;1164,7;852,1;2417,6001;948,1;879,7;3074,8999;477,5;973,4;573,3;410,3;1095,2;813,9;97,5;1136,1;1724,3;786,7;639,4;3521,3;529,1;1922,6;1114,8;1495,3;401,3;250,8;998;963;446;1040,7;1357;1620,1;1144,1;1264,3;647;1605,8;557,6;1772,3;1214,2;1230,1;1014;4528,7998;897,7;555,3
2798928000000;369,1;1907,1;1913,3;716,6;1252,9;833,6;909,8;869,4;688,7;1040,9;1076,6;647,9;1143,8;1126,5;1209,1;1120,3;3686,2;963,4;1096,4;1168,9;897,3;508,3;1741,8;1929,6;109,2;466,9;1072,3;1524,6;1072;809,4;328,1;1478;1141,5;584,4;602;895,6;357,3;881,6;610,7;566,6;1691,6;254,7;723,9;2244;1147,5;837,5;2362,3999;941,5;899,7;3074,8999;473,3;979;585,6;407,8;1100,5;813,9;97,5;1115,8;1740,7;770,7;650,9;3498;526;1901,2;1114,8;1478,8;396,6;249,7;998;948,2;450,4;1011,8;1337;1632,3;1115,1;1253,4;636,8;1600,1;546,2;1743,9;1233,3;1230,1;994,4;4507,3999;915,3;544,6
2799187200000;369,1;1920,1;1913,3;710,7;1259,6;841,9;919,2;866,3;683,4;1055,2;1084,2;659,8;1148,1;1126,5;1182,8;1114,6;3692,2;966,5;1108,9;1196,1;930;515,6;1741,8;1934,5;109,2;477,3;1083,3;1524,6;1104,5;800,9;330,8;1464,7;1145,4;588,9;592,5;875,4;363,9;896,1;610,7;577,9;1685,6;256,6;727;2235,5;1159;827,8;2353,6001;948,1;934,9;3061,2;481,8;959,3;589,7;402,8;1090;788,5;96,5;1075,2;1724,3;786,7;682,4;3492,2;522,9;1927,9;1104,7;1445,8;396,6;250,8;982,7;953,1;454,9;1019;1343,7;1626,2;1149;1242,4;650,4;1597,2;540,5;1800,6;1214,2;1277;1010,1;4293,2998;909,4;565,9
2799273600000;372,7;1920,1;1924,4;716,6;1299,6;850,1;919,2;866,3;688,7;1048,1;1084,2;651,4;1148,1;1138,5;1209,1;1114,6;3692,2;963,4;1102,6;1202,9;951,7;525,4;1758,1;1953,8;109,2;474,7;1087;1533,5;1100,3;805,2;334,3;1478;1133,6;600,3;595,7;881,4;363,9;905,7;638,4;577,9;1679,6;256,9;761,4;2261,3;1170,5;852,1;2353,6001;961,2;931,1;3102,2;490,3;967,7;585,6;400,3;1090;794,8;96,2;1136,1;1716;770,7;682,4;3492,2;522,9;1927,9;1135,1;1470,5;398,9;252,3;988,8;941,2;459,3;1011,8;1337;1638,4;1161,2;1242,4;640,2;1611,5;548,1;1786,5;1214,2;1300,4;1021,9;4528,7998;897,7;555,3
2799360000000;370,3;1939,5;1891,2;716,6;1272,9;841,9;923,9;863,3;683,4;1033,7;1084,2;643;1152,5;1142,5;1198,6;1126,1;3655,8999;969,5;1096,4;1189,3;946,3;520,5;1752,6;1944,1;109,2;466,9;1101,7;1542,4;1121,5;805,2;326,3;1464,7;1137,5;593,5;605,2;883,7;354;925;641,1;589,9;1667,7;261,2;764,5;2321,3;1153,3;827,8;2356,5;974,4;957,5;3197,8999;503,1;959,3;581,5;400,3;1083;801,2;101,3;1120,8;1732,5;757,8;682,4;3498;529,1;1922,6;1125;1470,5;403,7;252,7;982,7;949,1;454,9;1019;1337;1626,2;1144,3;1236,9;640,2;1602,9;550;1758,1;1220,6;1300,4;1017,9;4507,3999;909,4;560,6
2799446400000;370,3;1939,5;1891,2;716,6;1272,9;841,9;923,9;863,3;683,4;1033,7;1084,2;643;1152,5;1142,5;1198,6;1126,1;3655,8999;969,5;1096,4;1189,3;946,3;520,5;1752,6;1944,1;109,2;466,9;1101,7;1542,4;1121,5;805,2;326,3;1464,7;1137,5;593,5;605,2;883,7;354;925;641,1;589,9;1667,7;261,2;764,5;2321,3;1153,3;827,8;2356,5;974,4;957,5;3197,8999;503,1;959,3;581,5;400,3;1083;801,2;101,3;1120,8;1732,5;757,8;682,4;3498;529,1;1922,6;1125;1470,5;403,7;252,7;982,7;949,1;454,9;1019;1337;1626,2;1144,3;1236,9;640,2;1602,9;550;1758,1;1220,6;1300,4;1017,9;4507,3999;909,4;560,6
2799532800000;369,7;1933,1;1880,1;710,7;1272,9;841,9;909,8;866,3;678,1;1055,2;1099,5;624,9;1148,1;1134,5;1177,6;1143,3;3674,1001;963,4;1093,2;1209,7;973,5;535,2;1741,8;1944,1;109,2;469,5;1098;1542,4;1137;796,6;327,2;1451,4;1137,5;602,6;595,7;893,3;360,6;953,9;660,5;599,3;1685,6;265,7;789,4;2321,3999;1170,5;813,2;2327,5;994,2;957,5;3115,8999;524,4;950,8;573,3;392,9;1109,2;794,8;101;1095,5;1724,3;761;718,7;3474,7;526;1922,6;1145,2;1445,8;399;257,9;982,7;954,1;450,4;1019;1343,7;1601,8;1168,5;1247,9;629,9;1608,7;550;1800,6;1214,2;1347,2;1049,4;4486;915,3;549,9
2799792000000;366,1;1926,6;1858;704,8;1312,9;841,9;914,5;866,3;678,1;1048,1;1114,8;603,9;1161,3;1134,5;1167;1126,1;3662;957,3;1090,1;1209,7;978,9;540,1;1736,4;1944,1;109,2;466,9;1098;1551,2;1159,7;788,1;337,4;1456,7;1145,4;600,3;602;893,3;360,6;963,5;660,5;611,9;1691,6;267,3;789,4;2244,3;1181,9;822,9;2344,8999;994,2;985,1;3211,5;515,9;953,6;593,8;386,6;1128,4;807,6;100,8;1110,7;1724,3;751,4;715,8;3404,8999;519,8;1917,2;1165,5;1429,2;391,9;260,6;982,7;964;454,9;1004,6;1330,3;1601,8;1168,6;1203,9;633,3;1591,5;538,6;1843,2;1233,3;1359;1061,2;4475,2998;897,7;544,6
2799878400000;359,5;1907,1;1846,9;704,8;1266,3;825,4;914,5;854,3;667,5;1019,4;1091,9;597;1196,4;1126,5;1130,2;1120,3;3655,8999;957,3;1083,9;1175,7;951,7;532,8;1709,2;1924,8;109,2;461,6;1079,7;1506,9;1152,6;771,1;335,2;1446,1;1153,2;593,5;592,5;893,3;357,3;939,4;649,4;591,8;1691,6;262,7;777;2244,3999;1147,5;808,3;2310,1001;967,8;968,8;3197,8999;507,4;928,2;606,1;382,9;1102,2;788,5;102;1110,7;1683,2;735,4;706,3;3387,3999;516,7;1909,2;1125;1412,7;399;255,3;970,5;949,1;450,4;990,1;1343,7;1571,4;1127,5;1214,9;623,1;1591,5;523,5;1814,8;1284,5;1312,1;1037,6;4400,3999;880,1;544,6
2799964800000;346,8;1881,2;1858;704,8;1266,3;825,4;914,5;860,3;667,5;1033,7;1084,2;594,2;1178,8;1150,5;1125;1120,3;3601,3999;948,1;1071,4;1168,9;935,4;525,4;1730,9;1948,9;109,2;451,2;1061,3;1498,1;1186,5;762,6;337,9;1422,1;1153,2;586,6;589,3;905,2;357,3;939,4;638,4;594,3;1703,5;262,7;786,3;2193;1147,5;798,6;2298,3999;974,4;990,1;3143,2;511,6;908,5;606,1;377,9;1116,2;782,1;94,2;1136,1;1683,2;735,4;687,2;3329,2;513,6;1909,2;1114,8;1396,2;382,4;255,3;970,5;944,2;459,3;982,9;1343,7;1547;1110,6;1231,4;629,9;1588,7;506,4;1843,2;1265,3;1300,4;1033,7;4443,2002;868,4;539,2
2800051200000;339,6;1861,7;1824,8;716,6;1272,9;818,8;895,8;860,3;667,5;1026,5;1107,1;587,2;1165,7;1134,5;1119,7;1126,1;3607,5;954,2;1055,8;1148,5;919,1;510,8;1730,9;1924,8;109,2;438,2;1076;1506,9;1197,9;771,1;336,1;1390,2;1149,3;582,1;583;912,3;350,7;939,4;616,3;584,8;1691,6;261,2;777;2270,2;1130,3;779,1;2295,5;974,4;978,8;3129,5;507,4;902,8;602;386,6;1097;782,1;94,7;1136,1;1658,6;735,4;678,6;3317,6001;513,6;1946,6;1104,7;1379,7;384,8;251,9;970,5;924,4;446;975,7;1337;1534,8;1084;1214,9;616,2;1571,5;502,6;1857,4;1271,7;1300,4;1021,9;4368,2998;862,5;539,2
2800137600000;339,6;1861,7;1824,8;716,6;1272,9;818,8;895,8;860,3;667,5;1026,5;1107,1;587,2;1165,7;1134,5;1119,7;1126,1;3607,5;954,2;1055,8;1148,5;919,1;510,8;1730,9;1924,8;109,2;438,2;1076;1506,9;1197,9;771,1;336,1;1390,2;1149,3;582,1;583;912,3;350,7;939,4;616,3;584,8;1691,6;261,2;777;2270,2;1130,3;779,1;2295,5;974,4;978,8;3129,5;507,4;902,8;602;386,6;1097;782,1;94,7;1136,1;1658,6;735,4;678,6;3317,6001;513,6;1946,6;1104,7;1379,7;384,8;251,9;970,5;924,4;446;975,7;1337;1534,8;1084;1214,9;616,2;1571,5;502,6;1857,4;1271,7;1300,4;1021,9;4368,2998;862,5;539,2
2800396800000;337,8;1822,8;1824,8;693;1259,6;815,5;891,1;860,3;651,6;1019,4;1076,6;593,5;1170,1;1146,5;1067,2;1103,1;3571,2;954,2;1052,6;1168,9;897,3;505,9;1682,1;1929,6;109,2;440,8;1072,3;1471,5;1243,1;775,3;332,6;1403,5;1133,6;566,1;576,6;908,7;357,3;929,8;616,3;585,5;1709,5;258,1;786,3;2270,3;1130,3;749,9;2254,8;974,4;975;3129,5;486,1;860,5;602;374,2;1074,3;769,4;93,4;1141,1;1617,5;735,4;658,5;3317,6001;516,7;1935,9;1114,8;1346,6;391,9;247,1;964,4;929,4;437,2;961,2;1323,6;1528,8;1081,6;1236,9;612,8;1554,4;496,9;1814,8;1278,1;1300,4;1014;4282,6001;880,1;539,2
2800483200000;335,7;1793,6;1824,8;695;1212,9;827;900,4;858,4;667,5;1019,4;1084,2;581,4;1163,5;1140;1126,3;1108,9;3570;940,1;1043,3;1185,2;927;509,8;1684,1;1915,2;109,2;440,8;1092,5;1466,2;1301,8;762,6;343,2;1412;1157,1;571,8;576,6;875,7;355,2;996,3;650,5;605,6;1693,8;256,9;822,1;2270,3;1138,6;819,5;2266,5;1041,9;1015,8;3093,3;514,6;933,7;599,1;374,7;1087,4;778,9;93,8;1148,1;1596;736,6;685,3;3282,6001;507,4;1877,2;1120,4;1349,1;391,9;249,4;953,3;945,2;441,4;942,1;1303,6;1537,6;1079,2;1227,9;619,6;1624,4;496,9;1974,3;1268,2;1375,4;1017,9;4229,1001;877;533,4
2800569600000;335,1;1793,6;1780,6;695;1219,6;827,8;909,8;876,6;651,6;1019,4;1076,6;579,3;1163,5;1152,1;1173,9;1091,6;3551,8;946,2;1030,8;1171,6;916,1;524,5;1711,3;1886,2;109,2;443,4;1125,9;1475,1;1290,5;749,8;345,9;1398,6;1129,7;569,5;576,6;884,1;361,8;986,6;656;618,2;1699,8;266,3;834,6;2261,7;1155,9;819,5;2278,1001;1048,5;1020,8;3079,6001;527,5;948,3;599,1;379,7;1113,7;766,2;96,4;1082,1;1612,4;730,1;668,1;3300,1001;519,8;1887,8;1120,4;1332,5;384,8;249,4;962,5;930,4;452;963,8;1323,6;1531,5;1081,6;1233,4;647;1676;502,6;2002,7;1261,8;1351,9;1025,8;4271,8999;877;560,6
2800656000000;323,1;1852,1;1780,6;706,9;1199,6;836,1;900,4;870,5;646,3;1019,4;1076,6;602,5;1167,9;1160,1;1168,6;1103,1;3515,3999;952,3;1033,9;1158;910,6;526,9;1733;1871,8;109,2;435,6;1088,8;1475,1;1283,4;754;348,6;1382,6;1121,8;567,2;579,8;886,5;368,4;962,4;661,5;606,2;1717,7;266,6;822,1;2227,3999;1150,1;809,7;2266,5;1028,7;1010,8;3093,3;536,1;951,2;590,9;386;1087,4;734,2;93,8;1137,9;1628,9;733,3;672,9;3276,8;526;1885,2;1100;1340,8;384,8;244,9;983,9;936,3;456,5;956,5;1310,2;1537,6;1072;1222,4;643,6;1644,5;489,3;1960,1;1261,8;1304,8;1033,7;4239,7998;865,2;565,9
2800742400000;319,4;1917,1;1824,8;706,9;1246,3;869,2;900,4;882,6;656,9;1033,7;1053,7;606;1167,9;1176,1;1216,2;1103,1;3570;952,3;1049,5;1178,4;910,6;531,8;1738,5;1871,8;109,2;435,6;1096,2;1510,7;1283,4;766,8;357,1;1366,5;1125,8;567,2;583;881,7;375,1;986,6;661,5;617,6;1723,7;269,8;822,1;2210,3;1127,1;858,8;2283,8999;1035,3;1010,8;3093,3;540,4;954,1;595;388,5;1099,7;759,8;95,1;1137,9;1628,9;746,2;682,4;3335;526;1949,3;1120,4;1324,3;389,5;244,1;986,9;937,3;474,2;963,8;1330,3;1543,7;1072;1261;650,4;1670,3;493,1;1960,1;1274,6;1316,6;1025,8;4261,2002;853,5;560,6
2801001600000;310,4;1806,6;1813,8;712,8;1232,9;844,4;900,4;885,6;656,9;990,6;1053,7;588,4;1189,8;1176,1;1158;1080,1;3521,5;955,4;1018,3;1130,7;877,9;519,6;1754,8;1857,3;109,2;433;1096,2;1501,8;1260,7;754;360,2;1358,5;1125,8;553,5;583;882,9;365,1;963,4;633,8;626,4;1723,7;276,1;809,6;2150,3;1115,6;809,7;2278,1001;1015,5;988,1;3148,1001;531,8;939,5;611,4;394,8;1104,9;734,2;93,8;1137,9;1612,4;726,9;663,3;3317,6001;519,8;1895,8;1100;1291,2;368,2;240,4;990;937,3;460,9;971;1337;1537,6;1040,5;1238,9;650,4;1667,4;470,4;1874,9;1293,8;1281,3;1006,1;4271,8999;853,5;544,6
2801088000000;301,3;1813,1;1813,8;712,8;1232,9;827,8;900,4;891,7;646,3;983,5;1061,3;582,1;1185,4;1176,1;1142,2;1039,9;3376;949,3;1002,7;1110,3;883,4;512,2;1743,9;1838;109,2;425,1;1185,1;1484;1283,4;754;366;1339,8;1106,2;558,1;579,8;869,7;381,7;986,6;653,2;637,1;1699,8;285,6;843,9;2150,3;1104,1;809,7;2257,7;1035,3;1013,3;3134,3999;527,5;957,1;607,3;394,8;1225,9;715,1;90,8;1107,5;1604,2;723,7;660,4;3311,7;513,6;1869,1;1079,7;1274,6;365,8;234,8;993;934,3;474,2;956,5;1303,6;1531,5;1040,5;1211,4;647;1750,6;457,1;1988,5;1287,4;1281,3;998,3;4175,5;859,4;544,6
2801174400000;287,4;1884,6;1813,8;706,9;1219,6;823,7;900,4;885,6;656,9;983,5;1046;582,1;1176,7;1176,1;1131,6;1057,1;3339,6001;946,2;987;1062,6;850,6;495,1;1743,9;1784,9;109,2;417,3;1185,1;1457,3;1283,4;749,8;360,2;1315,7;1106,2;537,5;564;838,6;381,7;950,8;653,2;618,2;1717,7;282,4;834,6;2098,8999;1063,9;814,6;2251,8999;1015,5;986,9;3107;531,8;948,3;611,4;388,5;1311,9;727,9;90,3;1117,6;1628,9;730,1;657,6;3300,1001;516,7;1869,1;1049,1;1241,5;368,2;229,1;1002,2;929,4;478,6;934,8;1296,9;1525,4;994,5;1211,4;650,4;1742;445,7;1974,3;1274,6;1222,5;982,6;4154,1001;835,8;555,3
2801260800000;291,1;1852,1;1880,1;701;1219,6;817,1;891,1;882,6;656,9;940,4;1023,1;571,6;1172,3;1164,1;1115,7;1051,4;3327,5;961,5;968,3;1035,4;839,7;482,8;1738,5;1775,3;109,2;404,3;1199,9;1439,6;1247,9;745,5;348,1;1310,4;1059,1;530,6;538,6;832,6;361,8;918,9;653,2;605;1735,7;277,7;825,2;2056,1001;1058,1;809,7;2164,8;976;957,9;3052,3;518,9;936,6;615,5;388,5;1254;715,1;84,9;1137,9;1579,5;726,9;641,4;3276,8;513,6;1866,5;1038,9;1208,4;363,4;226,1;1005,3;914,5;465,3;942,1;1270,1;1494,9;1004,2;1211,4;643,6;1742;417,3;1917,5;1261,8;1175,5;970,8;4068,5;829,9;555,3
2801347200000;292,9;1897,6;1913,3;701;1186,3;822,9;891,1;876,6;646,3;969,1;1015,5;568,8;1176,7;1156,1;1099,9;1057,1;3394,2;949,3;999,5;1055,8;845,2;492,6;1733;1760,8;109,2;412,1;1222,1;1430,7;1260,7;754;357,1;1337,1;1059,1;546,6;541,8;837,4;375,1;938,3;647,7;615,1;1735,7;277;831,4;2013,3;1086,9;790,1;2159;976;964,2;3038,6001;527,5;933,7;615,5;384,7;1297,8;721,5;84,9;1117,6;1596;723,7;644,2;3259,3999;526;1815,7;1038,9;1258,1;368,2;234,4;986,9;915,5;469,8;905,8;1243,4;1513,2;1023,6;1200,4;636,8;1759,3;424,9;1931,7;1268,2;1234,3;982,6;4014,8999;841,7;544,6
2801606400000;292,9;1897,6;1913,3;701;1186,3;822,9;891,1;876,6;646,3;969,1;1015,5;568,8;1176,7;1156,1;1099,9;1057,1;3394,2;949,3;999,5;1055,8;845,2;492,6;1733;1760,8;109,2;412,1;1222,1;1430,7;1260,7;754;357,1;1337,1;1059,1;546,6;541,8;837,4;375,1;938,3;647,7;615,1;1735,7;277;831,4;2013,3;1086,9;790,1;2159;976;964,2;3038,6001;527,5;933,7;615,5;384,7;1297,8;721,5;84,9;1117,6;1596;723,7;644,2;3259,3999;526;1815,7;1038,9;1258,1;368,2;234,4;986,9;915,5;469,8;905,8;1243,4;1513,2;1023,6;1200,4;636,8;1759,3;424,9;1931,7;1268,2;1234,3;982,6;4014,8999;841,7;544,6
2801692800000;295,9;1832,6;1891,2;706,9;1219,6;827,8;886,4;876,6;656,9;1005;1030,8;577,2;1167,9;1164,1;1110,4;1062,9;3442,7;943,1;999,5;1076,2;839,7;495,1;1738,5;1784,9;109,2;404,3;1259,2;1421,8;1276,3;749,8;361,5;1345,1;1055,2;542,1;532,3;815,8;381,7;941,2;656;615,1;1753,7;281,2;828,3;2004,7;1069,6;790,1;2176,3999;995,7;986,9;3024,8999;514,6;968,7;607,3;384,7;1339,9;727,9;85,5;1102,4;1604,2;730,1;639,4;3259,3999;526;1869,1;1038,9;1258,1;368,2;234,8;1005,3;909,6;474,2;920,3;1256,8;1525,4;1030,8;1156,3;647;1790,8;440;1960,1;1268,2;1222,5;982,6;4079,2;829,9;539,2
2801779200000;295,9;1806,6;1891,2;706,9;1186,3;827,8;881,7;900,7;672,8;954,7;1000,2;577,9;1167,9;1184,2;1205,6;1051,4;3333,6001;949,3;980,8;1028,5;812,5;492,6;1792,8;1809;109,2;406,9;1292,5;1412,9;1270,6;745,5;364,2;1318,4;1106,2;526,1;532,3;819,4;385;920,8;661,5;605,6;1789,6;287,1;818,9;1953,3;1035,1;814,6;2176,3999;989,1;974,3;2970,1001;506,1;1000,8;607,3;394,8;1368;702,3;89,3;1082,1;1587,7;739,8;634,7;3241,8999;526;1829,1;1013,5;1274,6;368,2;227,2;1008,3;913,5;478,6;927,6;1263,5;1513,2;1028,4;1167,4;653,9;1822,4;447,6;1974,3;1268,2;1187,3;986,5;4068,5;835,8;544,6
2801865600000;289,8;1806,6;1869,1;706,9;1159,6;827,8;867,6;903,8;667,5;918,9;985;561,1;1176,7;1184,2;1216,2;1028,4;3157,8;949,3;968,3;980,9;796,1;480,4;1792,8;1789,7;109,2;412,1;1337;1404;1239,4;728,5;357,1;1270,3;1063;514,6;516,4;779,9;385;902,5;661,5;601,2;1783,6;283;809,6;1910,5;1000,6;834,2;2159;969,4;957,9;2983,8;501,8;1012,5;603,2;394,8;1369,8;695,9;87,7;1127,8;1587,7;752,6;620,4;3265,2;526;1829,1;978,8;1224,9;358,7;223,9;1020,5;910,6;483;913,1;1263,5;1501;975,2;1172,9;674,4;1828,1;441,9;2016,9;1242,6;1170,8;978,6;4025,6001;829,9;576,6
2801952000000;292,9;1800,1;1858;712,8;1153;819,6;858,2;915,8;651,6;926;969,7;568,1;1185,4;1212,3;1258,5;1005,4;3260,8;958,5;993,3;994,5;807;480,4;1836,3;1780,1;109,2;399,1;1362,9;1377,4;1236,6;728,5;357,1;1281;1055,2;514,6;545;772,7;395;919,9;692;599,3;1825,5;288,7;828,3;1936,2;1029,4;853,9;2150,2;982,5;955,4;2942,8;501,8;1041,7;607,3;393,5;1420,6;689,6;87;1153,2;1571,3;778,4;619,4;3271;532,2;1829,1;989;1224,9;339,7;223,5;1038,9;908,6;483;920,3;1276,8;1494,9;980;1211,4;708,6;1836,7;436,2;2016,9;1249;1169,6;970,8;3950,7;841,7;598
2802211200000;284,4;1800,1;1858;712,8;1159,6;803;844,2;927,9;646,3;926;992,6;561,8;1172,3;1244,4;1247,9;1016,9;3273;964,6;995,5;1014,9;812,5;475,5;1847,1;1809;109,2;417,3;1322,1;1359,6;1283,4;737;353,5;1278,3;1051,2;523,8;541,8;778,7;395;921,8;697,5;599,3;1855,4;286,2;822,1;1893,3;1035,1;848,9;2121,2;962,8;975,5;2833,3;501,8;1053,3;607,3;394,8;1389;702,3;83,7;1168,4;1587,7;791,2;616,5;3317,6001;541,4;1826,4;1008,4;1233,2;342;226,9;1045;897,7;487,5;920,3;1256,8;1482,7;987,3;1200,4;705,2;1808;438,1;1960,1;1236,2;1169,6;966,8;3961,3999;847,6;598
2802297600000;289,8;1793,6;1858;701;1159,6;811,3;853,5;912,8;651,6;933,2;977,3;557,6;1172,3;1260,4;1221,5;1034,2;3254,8;958,5;998,7;1035,4;817,9;475,5;1814,5;1813,9;109,2;417,3;1277,7;1386,3;1276,3;737;345;1275,6;1066,9;532,9;548,1;784,6;381,7;935,3;669,8;590,4;1813,5;281,8;797,1;1867,6;1035,1;824,4;2068,8999;949,6;962,9;2846,8999;506,1;1027,1;603,2;394,8;1327,7;695,9;83,4;1153,2;1620,6;788;615,6;3224,3999;535,2;1815,7;1049,1;1233,2;327,8;229,9;1023,6;890,8;483;920,3;1230;1494,9;1001,8;1211,4;684,7;1762,1;443,8;1889,1;1242,6;1175,5;974,7;3972,1001;835,8;582
2802384000000;289,8;1787,1;1846,9;712,8;1153;812,1;844,2;912,8;646,3;947,6;985;561,1;1159,1;1244,4;1226,8;1034,2;3303,3;955,4;1004,9;1055,8;823,4;480,4;1809,1;1847,6;109,2;419,9;1277,7;1377,4;1311,7;745,5;348,6;1270,3;1094,4;535,2;564;783,5;388,3;930,5;683,7;601,2;1813,5;284;797,1;1901,9;1035,1;829,3;2063,1001;956,2;990,6;2915,3999;510,3;1027,1;603,2;393,5;1401,3;702,3;84,9;1153,2;1612,4;788;621,3;3201,2;532,2;1797,1;1028,7;1233,2;332,5;232,9;1029,7;889,8;487,5;934,8;1203,3;1482,7;999,4;1216,9;712,1;1750,6;436,2;1945,9;1236,2;1175,5;982,6;4014,8999;835,8;608,7
2802470400000;277,8;1696,1;1824,8;701;1159,6;820,4;853,5;912,8;641;926;969,7;551,3;1159,1;1240,4;1242,6;1051,4;3279;955,4;1008,1;1035,4;817,9;475,5;1798,2;1929,6;101,7;443,4;1255,5;1359,6;1321,6;741,3;350,4;1246,2;1117,9;539,8;551,3;766,7;385;919,9;683,7;599,9;1825,5;283;812,7;1901,9;1023,6;853,9;2106,6001;976;993,2;2833,3;523,2;1050,4;607,3;407,3;1403,1;708,7;86,2;1137,9;1612,4;784,8;622,3;3230,3;541,4;1821,1;1016,5;1224,9;346,8;233,3;1038,9;881,9;491,9;956,5;1210;1525,4;997;1216,9;715,5;1744,9;434,3;1945,9;1223,3;1170,8;970,8;4111,2998;835,8;614
